Title,Detailed Job URL,Job Details,Job Requirements
"[Tân Uyên, Bình Dương] Nhân viên quản lý vận hành Logistics (22875)",https://careerbuilder.vn/vi/tim-viec-lam/tan-uyen-binh-duong-nhan-vien-quan-ly-van-hanh-logistics-22875.35BD760D.html,[],[]
[HÀ NỘI] CHUYÊN VIÊN PHÂN TÍCH CHIẾN LƯỢC & QUẢN TRỊ HIỆU SUẤT (KPIS),https://careerbuilder.vn/vi/tim-viec-lam/ha-noi-chuyen-vien-phan-tich-chien-luoc-quan-tri-hieu-suat-kpis.35BD7586.html,"['Tổng hợp , phân tích, đánh giá  số liệu hoạt động, kết quả thực hiện chỉ tiêu, giải pháp CN theo nhiệm vụ được phân công, báo cáo kết quả định kỳ/bất thường (theo yêu cầu) cho cấp trên', 'Thực hiện xử lý, phân tích các thông tin/số liệu và tiến hành làm báo cáo đánh giá tình hình hoạt động, hiệu quả kinh doanh CH,  theo ngành hàng, theo kênh (MT và GT) theo định kỳ.', 'Tham gia và theo dõi các dự án được phân công tại chi nhánh & công ty', 'Đề xuất BGĐ về việc xây dựng mục tiêu-chỉ tiêu, giải pháp cho chi nhánh', 'Phối hợp với các đơn vị xây dựng mục tiêu- chỉ tiêu  KPIs, giải pháp & kế hoạch hành động của các đơn vị trực thuộc chi nhánh.', 'Truyền thông hướng dẫn về việc triển khai thực hiện KPIs và giải pháp của các đơn vị', 'Kiểm soát quá trình thực hiện mục tiêu – chỉ tiêu, giải pháp của chi nhánh và đơn vị', 'Đánh giá kết quả thực hiện, xác định nguyên nhân, hiệu quả', 'Hỗ trợ các đơn vị trong quá trình thực thi kế hoạch hành động đã xây dựng', 'Đề xuất phương án cải tiến, điều chỉnh các chỉ tiêu/ giải pháp, phương pháp thực hiện của các đơn vị phù hợp với mục tiêu chung của công ty', 'Giám sát việc thực hiện các chỉ đạo của BTGĐ/ BGĐ đến các đơn vị được chỉ định và kết quả thực thi.']",[]
NHÂN VIÊN TẠP VỤ - RỬA CHÉN,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-tap-vu-rua-chen.35BD7560.html,"['Quét dọn sảnh của nhà hàng', 'Lau chùi toilet', 'Rửa chén', 'Chi tiết công việc sẽ được trao đổi cụ thể trong buổi phỏng vấn.']","['Nhanh nhẹn', 'Sức khỏe tốt', 'Thái độ tích cực, trung thực, hòa đồng, thân thiện vui vẻ', 'Tinh thần trách nhiệm cao']"
Trưởng Nhóm Tuyển Sinh (Ocean Edu Mỹ Đình),https://careerbuilder.vn/vi/tim-viec-lam/truong-nhom-tuyen-sinh-ocean-edu-my-dinh.35BD7643.html,"['Lên kế hoạch tuyển sinh cho team', 'Quản lý, giám sát, thúc đẩy team của mình thực hiện chỉ tiêu', 'Chịu trách nhiệm phát triển đội ngũ nhân sự trong team: tuyển dụng, hướng dẫn, đào tạo', 'Phối hợp với nhân sự trong chi nhánh triển khai các sự kiện, hội thảo, marketing...', 'Thực hiện tư vấn và chốt sale.', 'Các công việc khác theo phân công của Giám đốc chi nhánh']","['Tốt nghiệp Cao đẳng trở lên, không yêu cầu chuyên ngành.', 'Ưu tiên các bạn Nữ', 'Có trên\xa01 năm kinh nghiệm tư vấn, bán hàng, chăm sóc khách hàng,...', 'Có kinh nghiệm dẫn dắt đội nhóm', 'Có khả năng làm việc độc lập và làm việc nhóm tốt.', 'Có kỹ năng giao tiếp, đàm phán tốt', 'Năng động, nhiệt tình, chủ động, sáng tạo trong công việc', 'Có kỹ năng đàm phán, tư duy, xử lý vấn đề.', 'Mức lương thỏa thuận theo năng lực', 'Xét tăng lương 2 lần/năm.', 'Được đóng BH đầy đủ sau 2 tháng thử việc.', 'Được làm việc trong môi trường tiếng Anh năng động, chuyên nghiệp', 'Được tham gia các chương trình teambuilding, du lịch, nghỉ mát', 'Được thưởng nhân các ngày lễ, tết và các sự kiện đặc biệt của Ocean Edu.', 'Các chế độ đãi ngộ khác theo quy định.', 'Ms Nguyệt: 0346417214']"
[BCIS] Geography Teacher (Secondary),https://careerbuilder.vn/vi/tim-viec-lam/bcis-geography-teacher-secondary.35BD74E1.html,"['Develop and deploy Curriculum: Design and provide comprehensive the Geography Curriculum aligned with the educational standard and the School’s goal. Build up Curriculum, instruction document and tool to evaluate the Geography Teaching’s effective for Secondary Students.', 'Teach the attractive lessons: Use effective teaching method to attract Students during the study progress. Use various teaching method including present, do experiment, multi resources and technologies tools to help students understand and be able apply the Geography’s principles.', 'Evaluate the Student’s study result: Frequently evaluate the Student’s study progress by different teaching methods, including making exams, homework, projects. Timely provide feedback so that Students can acquire and improve Geography knowledge.', 'Manage Classroom: Create a positive and connected environment. Manage behavior in classroom, maintain neat and and convenient learning environment.', 'Collaborate with colleagues: collaborate with other Teachers to develop and enhance Geography’s curriculum, share the best teaching method and ensure the continuance and suitability for the classes. Participate in the training activities and enhance competency to improve own teaching ability.', 'Communicate with the Parents regarding Study progress, achievement and the points need to be improves for the Students.', 'Participate in the extra activities: Join and support the extra activities, such as science exhibition, club and contest, to provide more opportunities for Students to explore and be successful in Geography subject.', 'Other tasks as per required from the Leadership Team.']","[""Bachelor's Degree in Geography or the relevant required subject."", 'Experienced teaching Geography Secondary is an advantage.', 'Good knowledge and understanding about the theories Geography', 'Be proficient in using Technology teaching and tools to enhance the teaching progress and study.', 'Good communications in order to work with Students, Parents and Colleagues', 'Good English ability is an advantage']"
Equipment Software Engineer,https://careerbuilder.vn/vi/tim-viec-lam/equipment-software-engineer.35BD759E.html,[],[]
Nhân viên Thống kê Sản xuất,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thong-ke-san-xuat.35BD74F8.html,[],[]
Restaurant Captain (Tổ trưởng nhà hàng),https://careerbuilder.vn/vi/tim-viec-lam/restaurant-captain-to-truong-nha-hang.35BD750C.html,[],[]
MegaUniversity - Associate Product Manager,https://careerbuilder.vn/vi/tim-viec-lam/megauniversity-associate-product-manager.35BD750B.html,"[""Collaborate with the Product Manager to define the product priorities, roadmap for MegaUni's products."", 'Conduct market research, competitor analysis, and gather user feedback to identify trends, opportunities, and pain points.', 'Assist in translating business requirements into clear and actionable product features and user stories.', 'Advocate for the end-users by understanding their needs, behaviors, and pain points through surveys, interviews, and user testing.', 'Collaborate with the design and development teams to ensure the products are intuitive, user-friendly, and aligned with user expectations.', 'Work closely with engineering, design, content, and business teams to communicate  product priorities and align efforts towards successful product delivery.', 'Participate in agile processes (e.g., sprint planning, daily stand-ups) to keep the team on  track and resolve any issues that may arise during development.', 'Assist in creating and maintaining the product backlog, ensuring that it is well-groomed, prioritized, and reflects the latest business priorities.', 'Support the Product Owner in overseeing the development process, ensuring timely delivery of high-quality products within scope and budget.', 'Participate in product testing and validation, ensuring that the final product meets quality standards and user expectations.', 'Analyze product usage data and user feedback to make data-driven decisions for product improvements and optimizations.', 'Monitor key performance indicators (KPIs) to evaluate product success and identify areas for improvement.']","[""Bachelor's degree in IT, Business, Computer Science, Education, or a related field."", 'Preffered candidates with experiences in edtech domain.', 'Familiar with agile methodologies and experience working in an agile development environment.', 'Strong analytical and problem-solving skills, with the ability to make well-informed decisions based on data and user insights.', 'Excellent communication and interpersonal skills to collaborate effectively with cross- functional teams.', 'Passion for education and a deep interest in leveraging technology to enhance the learning experience.', 'Written English must be excellent, spokenable to foreinger vendors.', 'Ability to adapt quickly to changing priorities and manage multiple tasks simultaneously.']"
Chuyên viên chính Quản trị hiệu suất,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-chinh-quan-tri-hieu-suat.35BD753F.html,"['Tham gia  xây dựng kế hoạch quản lý KPIs đối với CBNV toàn hàng.', 'Phối hợp xây dựng  kế hoạch (định biên) nhân sự các đơn vị toàn hàng;', 'Định kỳ rà soát quy định về giao KPIs và đánh giá hiệu quả công việc CBNV BO và FO.', 'Tham gia xây dựng hệ thống tiêu chí KPIs, nguyên tắc giao KPIs và đánh giá hiệu quả công việc toàn hàng từ cấp đơn vị xuống CBNV.', 'Phân tích về chất lượng giao KPIs và các điểm cần cải thiện; báo cáo về kết quả công việc, hiệu suất qua các năm.', 'Tham gia đánh giá, cho ý kiến về hệ thống tiêu chí KPIs các đơn vị.', 'Tổng hợp, báo cáo kết quả giao KPIs, đánh giá kết quả công việc CBNV các đơn vị, toàn hàng theo định kỳ (quý, giữa năm, cuối năm) v-à phát sinh theo yêu cầu của cấp trên.', 'Đề xuất các kiến nghị về bộ chỉ tiêu KPIs, chính sách KPIs của CBNV đơn vị và ngân hàng.', 'Định kỳ tổng hợp các chính sách quản lý hiệu quả công việc mới và cập nhật cho các đơn vị liên quan; Trực tiếp truyền thông về hệ thống chính sách mới tới CBNV, đơn vị liên quan.']",[]
CVCC/ CV Thúc đẩy chi tiêu thẻ - Phụ trách chương trình ưu đãi thẻ hoặc liên kết đối tác,https://careerbuilder.vn/vi/tim-viec-lam/cvcc-cv-thuc-day-chi-tieu-the-phu-trach-chuong-trinh-uu-dai-the-hoac-lien-ket-doi-tac.35BD75C3.html,"['Xây dựng các chương trình khuyến mãi nhằm tăng doanh số giao dịch qua thẻ trên cơ sở/ kết quả nghiên cứu/ phân tích thị trường/ đối thủ cạnh tranh;', 'Kiểm soát việc triển khai và theo dõi, đánh giá hiệu quả các chương trình', 'Triển khai các hoạt động truyền thông các chương trình ưu đãi kích thích chi tiêu;', 'Quản lý thông tin các chương trình thúc đẩy chi tiêu thẻ trên các kênh: OMNI, website OCB, trang thông tin/ thiết bị chấp nhận thẻ của OCB và các đối tác liên kết;', 'Phối hợp với Trung tâm Truyền thông và Marketing để thiết kế tất cả mẫu biểu liên quan theo quy chuẩn nhận diện thương hiệu của Ngân hàng.', 'Liên kết và quản lý các đối tác trả góp, ưu đãi cho chủ thẻ OCB;', 'Kiểm soát chất lượng ưu đãi từ các đối tác trả góp, ưu đãi cho chủ thẻ OCB.', 'Thực hiện xây dựng, hướng dẫn và  triển khai thực hiện các quy trình, quy định liên quan đến công tác của Bộ phận thúc đẩy chi tiêu', 'Nhận viện và kiểm soát các rủi ro phát sinh thuộc phạm vi hoạt động;', 'Lập các báo cáo có liên quan theo quy định;', 'Tổ chức lưu trữ hồ sơ, tài liệu phát sinh.']",[]
Nhân viên phiên dịch Tiếng Trung mức lương 10 -15 triệu,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-phien-dich-tieng-trung-muc-luong-10-15-trieu.35BD7536.html,"['Phiên dịch cho Ban Giám Đốc khi làm việc với các bộ phận Công ty, KH Trung Quốc', 'Tiếp nhận và xử lý thông tin khi khách hàng liên hệ công việc với Công ty', 'Thực hiện các công việc hành chính nhân sự khác (Được Công ty Đào Tạo)']","['Nữ, Độ tuổi từ 25-30', 'Tốt nghiệp từ Cao đẳng trở lên, Yêu cầu 4 kĩ năng ( nghe, nói , đọc, đánh, máy)', 'Có ít nhất 1 năm kinh nghiệm trong công việc sử dụng tiếng Trung']"
Chuyên viên Cao cấp Kiểm soát Rủi ro Chứng từ & Vận hành số - Hà Nội - TA119,https://careerbuilder.vn/vi/tim-viec-lam/chuyen-vien-cao-cap-kiem-soat-rui-ro-chung-tu-van-hanh-so-ha-noi-ta119.35BD75BA.html,[],"['Trình độ Tiếng Anh tốt', 'Thành thạo Tin học văn phòng', 'Kỹ năng làm việc nhóm', 'Kỹ năng thuyết trình', 'Kỹ năng giao tiếp', 'Kỹ năng đánh giá và ra quyết định', 'Thu nhập hấp dẫn, lương thưởng cạnh tranh theo năng lực', 'Thưởng các Ngày lễ, Tết (theo chính sách ngân hàng từng thời kỳ)', 'Được vay ưu đãi theo chính sách ngân hàng từng thời kỳ', 'Chế độ ngày phép hấp dẫn theo cấp bậc công việc', 'Bảo hiểm bắt buộc theo luật lao động + Bảo hiểm VPBank care cho CBNV tùy theo cấp bậc và thời gian công tác', 'Được tham gia các khóa đào tạo tùy thuộc vào Khung đào tạo cho từng vị trí', 'Thời gian làm việc: từ thứ 2 – thứ 6 &\xa0sáng thứ 7', 'Môi trường làm việc năng động, thân thiện, có nhiều cơ hội học đào tạo, học hỏi và phát triển; được tham gia nhiều hoạt động văn hóa thú vị (cuộc thi về thể thao, tài năng, hoạt động teambuiding...)']"
NHÂN VIÊN BẢO DƯỠNG (TIẾNG NHẬT/ TIẾNG ANH; UPTO 13TR; HƯNG YÊN),https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-bao-duong-tieng-nhat-tieng-anh-upto-13tr-hung-yen.35BD74A5.html,[],[]
Trưởng Nhóm Dịch Vụ Khách Hàng - Hồ Chí Minh - TA142,https://careerbuilder.vn/vi/tim-viec-lam/truong-nhom-dich-vu-khach-hang-ho-chi-minh-ta142.35BD74AF.html,"['Phân công nhân sự thực hiện các công việc tại quầy DVKH', 'Giám sát CLDV và triển khai những chính sách, biện pháp về nâng cao CLDV tại chi nhánh', 'Xây dựng mối quan hệ tốt đẹp và gắn kết với đội bán hàng (KHCN, SME, …) tại đơn vị để đảm bảo mục tiêu của đơn vị kinh doanh', 'Nhận diện và hướng dẫn giải quyết các thắc mắc, khiếu nại và phục vụ kịp thời yêu cầu của Khách hàng', 'Đảm bảo vận hành DVKH chi nhánh được thực hiện xuyên suốt', 'Thực hiện chức năng giám sát hoạt động chung của chi nhánh, nhận diện các rủi ro trong quá trình vận hành, hướng dẫn cán bộ DVKH khắc phục các rủi ro vận hành và có trách nhiệm báo cáo kịp thời các cấp lãnh đạo khi phát hiện sự kiện rủi ro', 'Giám sát giao dịch và hỗ trợ kiểm soát, ký duyệt bút toán, các văn bản, chứng từ giao dịch tại quầy và giao dịch hỗ trợ tín dụng', 'Thực hiện công việc của thành viên Ban quản lý kho quỹ (đối với chi nhánh có Kho tiền)', 'Xây dựng môi trường làm việc công bằng, chuyên nghiệp, thân thiện', 'Thực hiện huấn luyện, phát triển nhân sự đáp ứng yêu cầu của Ngân hàng', 'Triển khai chỉ tiêu KPIs để đánh giá hiệu quả làm việc của các cán bộ nhân viên', 'Phân công công việc cho các cán bộ dịch vụ khách hàng trong phòng', 'Thu hút, sàng lọc, giữ chân, phát triển nhân tài và cải thiện mức độ hài lòng của nhân viên']","['Tối thiểu 3 năm kinh nghiệm trong lĩnh vực dịch vụ ngân hàng', 'Ưu tiên có kinh nghiệm về kiểm soát giao dịch tại chi nhánh/quầy', 'Am hiểu về các sản phẩm dịch vụ có liên quan của ngân hàng thương mại, hiểu biết về hệ thống, các quy định và thông lệ thị trường/ quốc tế', 'Kỹ năng Tiếng Anh và Tin học Văn phòng chuẩn MOS theo quy định VPBank', 'Kỹ năng lập kế hoạch và thiết lập mục tiêu', 'Kỹ năng giám sát, trao quyền và quản lý hiệu quả làm việc', 'Kỹ năng phân tích & giải quyết vấn đề, kỹ năng ra quyết định', 'Thu nhập hấp dẫn, lương thưởng cạnh tranh theo năng lực', 'Thưởng các Ngày lễ, Tết (theo chính sách ngân hàng từng thời kỳ)', 'Được vay ưu đãi theo chính sách ngân hàng từng thời kỳ', 'Chế độ ngày phép hấp dẫn theo cấp bậc công việc', 'Bảo hiểm bắt buộc theo luật lao động + Bảo hiểm VPBank care cho CBNV tùy theo cấp bậc và thời gian công tác', 'Được tham gia các khóa đào tạo tùy thuộc vào Khung đào tạo cho từng vị trí', 'Thời gian làm việc: từ thứ 2 –\xa0 sáng thứ 7', 'Môi trường làm việc năng động, thân thiện, có nhiều cơ hội học đào tạo, học hỏi và phát triển; được tham gia nhiều hoạt động văn hóa thú vị (cuộc thi về thể thao, tài năng, hoạt động teambuiding...)']"
Kế toán giá thành,https://careerbuilder.vn/vi/tim-viec-lam/ke-toan-gia-thanh.35BD7493.html,[],[]
"Nhân viên thiết kế 2D, 3D",https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thiet-ke-2d-3d.35BD74B1.html,[],[]
Kế Toán Trưởng (Club) - Alphanam Group,https://careerbuilder.vn/vi/tim-viec-lam/ke-toan-truong-club-alphanam-group.35BD74A0.html,"['Kiểm tra, kiểm soát, kiểm tra nội bộ các chứng từ thu hàng ngày, chi, thanh toán theo đúng các quy trình, trên nguyên tắc hợp pháp, đúng quy định của pháp luật và của công ty.', 'Kiểm tra, kiểm soát doanh thu, chi phí, nghĩa vụ về thuế đối với hoạt động của Club theo đúng quy định của pháp luật', 'Hàng tháng kiểm tra báo cáo tài chính của CLUB gửi kế toán trưởng công ty.', 'Kiểm tra, kiểm soát phân chia doanh thu, chi phí cho các bên hợp tác kinh doanh của CLUB', 'Kiểm tra các báo cáo thuế định kỳ nộp đúng thời hạn: thuế GTGT, thuế nhà thầu nước ngoài, thuế TNCN, thuế môn bài, thuế tiêu thụ đặc biệt ...', 'Làm việc với kiểm toán để thực hiện kiểm toán báo cáo tài chính của CLUB.', 'Lập báo cáo dự kiến KQKD CLUB hàng năm trình Ban Lãnh đạo', 'Chỉ đạo CLUB thực hiện công tác kiểm kê TSCĐ, CCDC định kỳ theo quy định', 'Tập hợp báo cáo, các hồ sơ cung cấp cho ban kiểm soát nội bộ thực hiện kiểm soát nội bộ công ty.', 'Báo cáo công việc định kỳ tới Ban Lãnh đạo', 'Các công việc khác theo phân công công việc.']","['Tốt nghiệp Đại học chuyên ngành Tài chính, kế toán, kiểm toán', 'Có chứng chỉ kế toán trưởng', 'Tối thiểu: 05 năm kinh nghiệm trong cùng lĩnh vực', 'Trong đó ít nhất 03 năm ở vị trí tương đương có kinh nghiệm làm việc tại mảng dịch vụ/ khách sạn/ trò chơi điện tử có thưởng cho người nước ngoài', 'Kiến thức nắm vững và am hiểu quy định pháp luật về Thuế, nguyên tắc – chuẩn mực tài chính chính kế toán, nghiệp vụ hạch toán kế toán, có kiến thức về tài chính doanh nghiệp.', 'Am hiểu về lĩnh vực vận hành Khách sạn, Du lịch, trò chơi điện tử có thưởng cho người nước ngoài.', 'Am hiểu về nguyên tắc kế toán giao dịch hợp đồng hợp tác kinh doanh', 'Sử dụng tốt phần mềm kế toán Smile, Fast']"
Cán Bộ Trắc Đạc,https://careerbuilder.vn/vi/tim-viec-lam/can-bo-trac-dac.35BD74E9.html,[],[]
Nhân viên concept,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-concept.35BD7496.html,"['Đổ màu vật liệu mặt bằng trần, sàn theo định hướng của Chủ trì;', 'Chọn ảnh đồ nội thất rời theo Concept để Chủ trì chọn;', 'Làm việc với các nhà cung cấp để lấy mẫu vật liệu, chọn mẫu vật liệu theo phối cảnh 3D để chủ trì duyệt;', 'Sắp xếp bảng mẫu vật liệu hoàn thiện;', 'Spec đồ nội thất, vật liệu, đèn , thiết bị khác …;', 'Chỉnh sửa các phần về hình ảnh phục vụ cho dự án theo yêu cầu của Chủ Trì;', 'Triển khai setup phòng mẫu, setup chụp ảnh dự án của công ty;', 'Vẽ các ấn phẩm đồ họa phục vụ cho công ty (Prosure, Cataloge, lịch, áp phích quảng cáo …)', 'Các công việc khác có liên quan tới hoạt động thiết kế dưới sự điều động trực tiếp của chủ trì thiết kế hoặc Ban Giám đốc.']","['Tốt nghiệp ĐH mỹ thuật công nghiệp hoặc ĐH Kiến trúc chuyên ngành Nội ngoại thất', 'Sử dụng thành thạo các phần mềm chuyên dụng như Cad (cơ bản), Photoshop, AI, và các phần mềm đồ họa chuyên môn khác.', 'Tối thiểu 3 năm kinh nghiệm trong ngành thiết kế, thi công các công trình nội ngoại thất, văn phòng, cao ốc, nhà hàng, khách sạn,...', 'Có khả năng sáng tạo, có gu thẩm mỹ và tư duy linh hoạt.', 'Khả năng làm việc chuyên nghiệp và dưới áp lực cao']"
TRỢ LÝ TIẾNG HOA,https://careerbuilder.vn/vi/tim-viec-lam/tro-ly-tieng-hoa.35BD74A4.html,[],[]
"Production Supervisor (F&B)
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/production-supervisor-f-b.35BDE1C8.html,[],[]
"Nhân Viên Thiết Kế Đồ Hoạ Kiêm Quay Dựng Video
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-thiet-ke-do-hoa-kiem-quay-dung-video.35BDE0AC.html,"['Thiết kế và quản lý Bộ nhận diện thương hiệu, ấn phẩm Công ty: logo, leaflet, brochure, profile, poster, banner, vouchers, name card,…', 'Thiết kế các ấn phẩm quảng cáo trên kênh digital marketing (Website, Facebook, Youtube,…) như banner flash, popup, mail template, giao diện website/ứng dụng,video clip, graphic clip, quay phim, chụp hình,…', 'Quay các clip ngắn, tin tức, recap sự kiện, viral clip... cho kênh Youtube, Reels', 'Setup và livestream các sự kiện hoặc các hoạt động khác của công ty', 'Hỗ trợ team hậu kỳ edit các clip đơn giản khi cần', 'Phối hợp với các bộ phận khác đảm bảo công việc và deadline của bộ phận', 'Quay các clip quảng cáo, viral,…', 'Chỉnh sửa hậu kỳ cho các clip đã sản xuất', 'Chuyên trách một trong những kỹ năng: Edit, Color-grading, VFX, Motion Graphic, Audio... (nếu có thể)', 'Kết hợp với team tiền kỳ để tạo thuận lợi cho việc hậu kỳ']","['Tốt nghiệp Mỹ thuật hoặc chuyên ngành Đồ Họa', 'Sử dụng thành thạo các công cụ thiết kế (Ai, Ps, Id, Crd, Pr, Ae)', 'Tuổi từ 25-35', 'Kinh nghiệm trên 2 năm', 'Có tính sáng tạo, tính thẩm mỹ, giàu ý tưởng, nắm bắt nhanh các xu hướng thiết kế mới', 'Có kỹ năng quản lý thời gian, có tinh thần trách nhiệm, tận tâm với công việc', 'Độc lập và chủ động trong công việc', 'Sử dụng tốt các loại máy mirrorless/DSLR dùng để quay (chụp khi cần thiết)', 'Có kinh nghiệm sử dụng máy quay chuyên nghiệp', 'Có khả năng dựng phim cơ bản', 'Tư duy dựng phim tốt', 'Diễn hoạt Video (Video animation)', 'Sử dụng tốt các phần mềm dựng phim (Premiere Pro, Affter Effect...) và các phần mềm bổ trợ', 'Xử lí cắt ghép Video, xử lí hình ảnh (retouch)', 'Biết chỉnh màu trên Davinci Resolve hoặc Motion Graphics là một lợi thế', 'Lương cơ bản: 10 – 15 triệu, tùy theo năng lực', 'Môi trường làm việc: Năng động, Thân thiện, Đoàn kết, Chuyên nghiệp', 'Hoạt động ngoại khóa, company trip, team building và cơ hội du lịch trong và ngoài nước', 'Được ký Hợp đồng lao động, đóng BHXH - BHYT - BHTN đầy đủ theo quy định của Nhà Nước', 'Được đào tạo các kỹ năng chuyên môn đáp ứng nhu cầu công việc', 'Và nhiều chính sách hấp dẫn khác sẽ được trao đổi cụ thể tại buổi phỏng vấn']"
BAN GĐ TTKD KHU VỰC QUẢNG NGÃI,https://careerbuilder.vn/vi/tim-viec-lam/ban-gd-ttkd-khu-vuc-quang-ngai.35BDD062.html,[],[]
"Business Consulting Intern / Thực tập sinh Tư vấn Doanh nghiệp
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/business-consulting-intern-thuc-tap-sinh-tu-van-doanh-nghiep.35BDE1BD.html,"['Working hours: 8:30 am-5:30 pm from Monday to Friday.', 'Holidays: 12 days according to the laws, plus 25/12 and two days on request.', 'Work in youthful, energetic, sociable, and professional teams', 'Opportunities to learn, take the consultant certification exam for software deployment by Epicor University (USA)', 'Experience with international ERP software (top 5 in the world) with international knowledge of financial management and specialized vocabulary', 'Opportunities to work with the Customers/Partners in the Asia Pacific, in different industries and sizes, in different business processes: supply chain, production, quality management, sales, product engineering, logistic, inventory management, etc', 'Hands-on training to improve financial knowledge, business operation, and project management skills', 'Internship program: 03 months with remuneration between 03-06 VND million', 'Job promotion', 'Salary increases with Certification achievement and Promotion Review', 'Headquarters: 25D Tran Van Sac, Thao Dien ward, Thu Duc City, HCMC, Vietnam', 'Factories in other Vietnamese cities, such as Hanoi or Dong Nai (on-site sometimes)']","['Curriculum Vitae', 'Cover Letter', 'Academic Transcript', 'Work with the project manager and customers and develop software training programs and agendas.', 'Learn and utilize internal tools and technology for project progress purposes.', 'Work with the development team to provide the customer with design and configuration documents corresponding to the recommended solutions and process.', 'Continuously improve skills with new modules and new version releases of the software.', 'Conduct other tasks as assigned by the supervisor.', 'University Graduates/Recent Graduates, provide University certificates and grades', 'Knowledge about the enterprise business process is an advantage', 'Accounting Knowledge is an advantage', 'Good communication in English (listening/speaking/ writing), especially in the technical language (preferred IELTS 6.0 or equivalent)', 'Ability to research and grasp new technologies', 'Stress resilience', 'Time management', 'Independent worker and supportive team player', 'Strong writing and presentation skills in English,\xa0IELTS or TOEFL or TOEIC is an advantage', 'Interest in business operations, such as manufacturing, finance, and distribution']"
"Nhân Viên Tư Vấn
                                             (Mới)",https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-tu-van.35BDE0A5.html,"['Chịu trách nhiệm tìm kiếm khách hàng, giới thiệu chương trình định cư & dịch vụ di trú cho khách hàng. Duy trì mối quan hệ chuyên nghiệp với khách hàng nhằm khai thác tối đa tiềm năng cung cấp dịch vụ cho khách hàng và những người liên quan', 'Tìm kiếm khách hàng tiềm năng.', 'Triển khai công tác bán hàng đến danh mục khách hàng tiềm năng như thiết lập quan hệ, xác định nhu cầu của khách hàng, giới thiệu chương trình định cư phù hợp cho khách hàng, thương lượng, chốt hợp đồng, v.v…….', 'Duy trì mối quan hệ với khách hàng hiện hữu, giới thiệu các chương trình dịch vụ mới phù hợp với nhu cầu trong từng thời kỳ của khách hàng, cập nhật các thay đổi chính sách, quy định có liên quan đến khách hàng, duy trì chất lượng dịch vụ bằng cách thiết lập & thực thi các tiêu chuẩn của công ty', 'Dịch thuật, phiên dịch cho đối tác của công ty, luật sư và tại Hội thảo', 'Chuẩn bị sales kit và các tài liệu bán hàng khác của các chương trình định cư và dịch vụ của công ty', 'Chủ động tìm hiểu về thị trường di trú và nhu cầu của những người có tài sản lớn; cập nhật thường xuyên tin tức về ngành di trú, về các quốc gia có chương trình định cư mà công ty cung cấp dịch vụ tư vấn, hỗ trợ lên tin bài về các chủ đề này', 'Phối hợp hiệu quả với bộ phận marketing để xây dựng và triển khai các chiến dịch marketing, quảng cáo, hội thảo.', 'Thực hiện công việc khác theo sự phân công của Quản lý.']","['Tốt nghiệp đại học hoặc tương đương.', 'Có ít nhất 02 năm kinh nghiệm về bán hàng, dịch vụ khách hàng, tư vấn.', 'Có khả năng quản lý công việc, làm việc dưới áp lực, đảm bảo deadline', 'Tinh thần trách nhiệm cao, chủ động trong công việc', 'Sử dụng thành thạo phần mềm văn phòng của Microsoft', 'Có kỹ năng trình bày, thuyết phục, giao tiếp tốt', 'Nõi rõ ràng, phát âm chuẩn', 'Sử dụng các công cụ hỗ trợ marketing là một lợi thế', 'Tiếng Anh: nói, viết và đọc hiểu tốt', 'Có kinh nghiệm làm việc trong ngân hàng, tổ chức tài chính, định cư nước ngoài là một lợi thế', 'Có tinh thần trách nhiệm cao trong công việc', 'Cẩn thận, tỉ mỉ, chăm chỉ, ham học hỏi', 'Chịu được áp lực cao về công việc và thời gian', 'Khả năng làm việc độc lập và theo nhóm tốt', 'Trung thực, năng động', 'Lương cơ bản: tùy theo năng lực và có hoa hồng trên mỗi hợp đồng ký được', 'Môi trường làm việc: Năng động, Thân thiện, Đoàn kết, Chuyên nghiệp', 'Hoạt động ngoại khóa, company trip, team building và cơ hội du lịch trong và ngoài nước', 'Được ký Hợp đồng lao động, đóng BHXH - BHYT - BHTN đầy đủ theo quy định của Nhà Nước', 'Được đào tạo các kỹ năng chuyên môn đáp ứng nhu cầu công việc khi chưa có kinh nghiệm, chương trình đào tạo xuyên suốt trong quá trình làm việc tại công ty; có nhiều cơ hội học hỏi và thăng tiến', 'Và nhiều chính sách hấp dẫn khác sẽ được trao đổi cụ thể tại buổi phỏng vấn']"
Nhân viên Hỗ trợ Kỹ thuật rạp chiếu phim Galaxy,https://careerbuilder.vn/vi/tim-viec-lam/nhan-vien-ho-tro-ky-thuat-rap-chieu-phim-galaxy.35BDCDDB.html,[],[]
